Timestamp,GPU TEMP °,Power Consumption W,Utilization %,GPU name
2025-09-19 19:28:30,37,21.415,3,NVIDIA GeForce RTX 4090
2025-09-19 19:28:32,37,21.429,3,NVIDIA GeForce RTX 4090
2025-09-19 19:28:34,37,21.164,4,NVIDIA GeForce RTX 4090
2025-09-19 19:28:36,37,21.22,3,NVIDIA GeForce RTX 4090
2025-09-19 19:28:38,37,21.19,2,NVIDIA GeForce RTX 4090
2025-09-19 19:28:40,37,21.299,3,NVIDIA GeForce RTX 4090
2025-09-19 19:28:42,37,21.228,2,NVIDIA GeForce RTX 4090
2025-09-19 19:28:44,37,20.68,3,NVIDIA GeForce RTX 4090
2025-09-19 19:28:46,37,20.739,4,NVIDIA GeForce RTX 4090
2025-09-19 19:28:48,37,20.928,4,NVIDIA GeForce RTX 4090
2025-09-19 19:28:50,37,20.584,3,NVIDIA GeForce RTX 4090
2025-09-19 19:28:52,37,21.144,3,NVIDIA GeForce RTX 4090
2025-09-19 19:28:54,37,21.128,4,NVIDIA GeForce RTX 4090
2025-09-19 19:28:56,37,20.542,4,NVIDIA GeForce RTX 4090
2025-09-19 19:28:58,37,21.255,3,NVIDIA GeForce RTX 4090
2025-09-19 19:29:00,37,21.17,2,NVIDIA GeForce RTX 4090
2025-09-19 19:29:02,37,21.001,3,NVIDIA GeForce RTX 4090
2025-09-19 19:29:04,37,21.114,4,NVIDIA GeForce RTX 4090
2025-09-19 19:29:06,37,21.931,3,NVIDIA GeForce RTX 4090
2025-09-19 19:29:08,37,22.243,3,NVIDIA GeForce RTX 4090
2025-09-19 19:29:10,37,21.59,3,NVIDIA GeForce RTX 4090
2025-09-19 19:29:12,37,21.747,3,NVIDIA GeForce RTX 4090
2025-09-19 19:29:14,37,21.712,2,NVIDIA GeForce RTX 4090
2025-09-19 19:29:16,37,21.695,4,NVIDIA GeForce RTX 4090
2025-09-19 19:29:18,37,21.916,3,NVIDIA GeForce RTX 4090
2025-09-19 19:29:20,37,21.646,3,NVIDIA GeForce RTX 4090
2025-09-19 19:29:22,37,21.506,3,NVIDIA GeForce RTX 4090
2025-09-19 19:29:24,37,22.061,4,NVIDIA GeForce RTX 4090
2025-09-19 19:29:26,37,21.684,4,NVIDIA GeForce RTX 4090
2025-09-19 19:29:28,37,22.439,3,NVIDIA GeForce RTX 4090
2025-09-19 19:29:30,37,22.376,3,NVIDIA GeForce RTX 4090
2025-09-19 19:29:32,37,21.908,3,NVIDIA GeForce RTX 4090
2025-09-19 19:29:34,37,22.116,3,NVIDIA GeForce RTX 4090
2025-09-19 19:29:36,37,22.131,3,NVIDIA GeForce RTX 4090
2025-09-19 19:29:38,37,22.034,2,NVIDIA GeForce RTX 4090
2025-09-19 19:29:40,37,21.762,3,NVIDIA GeForce RTX 4090
2025-09-19 19:29:42,37,21.732,3,NVIDIA GeForce RTX 4090
2025-09-19 19:29:44,37,21.787,4,NVIDIA GeForce RTX 4090
2025-09-19 19:29:46,37,21.457,3,NVIDIA GeForce RTX 4090
2025-09-19 19:29:48,37,21.659,3,NVIDIA GeForce RTX 4090
2025-09-19 19:29:50,37,21.345,4,NVIDIA GeForce RTX 4090
2025-09-19 19:29:52,37,21.661,4,NVIDIA GeForce RTX 4090
2025-09-19 19:29:54,37,21.561,3,NVIDIA GeForce RTX 4090
2025-09-19 19:29:56,37,21.147,4,NVIDIA GeForce RTX 4090
2025-09-19 19:29:58,37,21.458,2,NVIDIA GeForce RTX 4090
2025-09-19 19:30:00,37,21.745,2,NVIDIA GeForce RTX 4090
2025-09-19 19:30:03,37,21.943,3,NVIDIA GeForce RTX 4090
2025-09-19 19:30:05,37,21.659,3,NVIDIA GeForce RTX 4090
2025-09-19 19:30:07,37,21.994,2,NVIDIA GeForce RTX 4090
2025-09-19 19:30:09,37,21.556,3,NVIDIA GeForce RTX 4090
2025-09-19 19:30:11,37,21.424,3,NVIDIA GeForce RTX 4090
2025-09-19 19:30:13,37,21.536,4,NVIDIA GeForce RTX 4090
2025-09-19 19:30:15,37,21.631,3,NVIDIA GeForce RTX 4090
2025-09-19 19:30:17,37,21.443,3,NVIDIA GeForce RTX 4090
2025-09-19 19:30:19,37,21.595,3,NVIDIA GeForce RTX 4090
2025-09-19 19:30:21,37,21.283,4,NVIDIA GeForce RTX 4090
2025-09-19 19:30:23,37,21.253,3,NVIDIA GeForce RTX 4090
2025-09-19 19:30:25,37,21.605,3,NVIDIA GeForce RTX 4090
2025-09-19 19:30:27,37,21.472,3,NVIDIA GeForce RTX 4090
2025-09-19 19:30:29,37,21.164,3,NVIDIA GeForce RTX 4090
2025-09-19 19:30:31,37,21.011,3,NVIDIA GeForce RTX 4090
2025-09-19 19:30:33,37,20.87,3,NVIDIA GeForce RTX 4090
2025-09-19 19:30:35,37,20.639,4,NVIDIA GeForce RTX 4090
2025-09-19 19:30:37,37,21.229,3,NVIDIA GeForce RTX 4090
2025-09-19 19:30:39,37,20.88,3,NVIDIA GeForce RTX 4090
2025-09-19 19:30:41,37,21.298,3,NVIDIA GeForce RTX 4090
2025-09-19 19:30:43,37,21.273,3,NVIDIA GeForce RTX 4090
2025-09-19 19:30:45,37,21.388,3,NVIDIA GeForce RTX 4090
2025-09-19 19:30:47,37,21.237,4,NVIDIA GeForce RTX 4090
2025-09-19 19:30:49,37,20.997,4,NVIDIA GeForce RTX 4090
2025-09-19 19:30:51,37,21.806,3,NVIDIA GeForce RTX 4090
2025-09-19 19:30:53,37,21.997,3,NVIDIA GeForce RTX 4090
2025-09-19 19:30:55,37,21.705,3,NVIDIA GeForce RTX 4090
2025-09-19 19:30:57,37,22.089,3,NVIDIA GeForce RTX 4090
2025-09-19 19:30:59,37,21.32,3,NVIDIA GeForce RTX 4090
2025-09-19 19:31:01,37,21.889,3,NVIDIA GeForce RTX 4090
2025-09-19 19:31:03,37,21.794,3,NVIDIA GeForce RTX 4090
2025-09-19 19:31:05,37,21.126,3,NVIDIA GeForce RTX 4090
2025-09-19 19:31:07,37,21.843,4,NVIDIA GeForce RTX 4090
2025-09-19 19:31:09,37,22.096,2,NVIDIA GeForce RTX 4090
2025-09-19 19:31:11,37,21.472,3,NVIDIA GeForce RTX 4090
2025-09-19 19:31:13,37,22.009,3,NVIDIA GeForce RTX 4090
2025-09-19 19:31:15,37,21.769,3,NVIDIA GeForce RTX 4090
2025-09-19 19:31:17,37,22.06,3,NVIDIA GeForce RTX 4090
2025-09-19 19:31:19,37,22.245,3,NVIDIA GeForce RTX 4090
2025-09-19 19:31:21,37,22.398,2,NVIDIA GeForce RTX 4090
2025-09-19 19:31:23,37,22.277,3,NVIDIA GeForce RTX 4090
2025-09-19 19:31:25,37,22.18,2,NVIDIA GeForce RTX 4090
2025-09-19 19:31:27,37,22.044,3,NVIDIA GeForce RTX 4090
2025-09-19 19:31:29,37,21.96,3,NVIDIA GeForce RTX 4090
2025-09-19 19:31:31,37,22.118,2,NVIDIA GeForce RTX 4090
2025-09-19 19:31:33,37,22.426,3,NVIDIA GeForce RTX 4090
2025-09-19 19:31:35,37,21.855,4,NVIDIA GeForce RTX 4090
2025-09-19 19:31:37,37,22.361,3,NVIDIA GeForce RTX 4090
2025-09-19 19:31:39,37,22.517,3,NVIDIA GeForce RTX 4090
2025-09-19 19:31:41,37,22.177,2,NVIDIA GeForce RTX 4090
2025-09-19 19:31:43,37,21.852,4,NVIDIA GeForce RTX 4090
2025-09-19 19:31:45,37,21.584,3,NVIDIA GeForce RTX 4090
2025-09-19 19:31:47,37,21.302,3,NVIDIA GeForce RTX 4090
2025-09-19 19:31:49,37,21.932,3,NVIDIA GeForce RTX 4090
2025-09-19 19:31:51,37,21.761,3,NVIDIA GeForce RTX 4090
2025-09-19 19:31:53,37,21.568,3,NVIDIA GeForce RTX 4090
2025-09-19 19:31:55,37,22.064,3,NVIDIA GeForce RTX 4090
2025-09-19 19:31:57,37,21.15,3,NVIDIA GeForce RTX 4090
2025-09-19 19:31:59,37,21.389,3,NVIDIA GeForce RTX 4090
2025-09-19 19:32:01,37,21.722,3,NVIDIA GeForce RTX 4090
2025-09-19 19:32:03,37,20.936,3,NVIDIA GeForce RTX 4090
2025-09-19 19:32:05,37,21.753,4,NVIDIA GeForce RTX 4090
2025-09-19 19:32:07,37,22.177,4,NVIDIA GeForce RTX 4090
2025-09-19 19:32:09,37,22.277,3,NVIDIA GeForce RTX 4090
2025-09-19 19:32:11,37,22.107,3,NVIDIA GeForce RTX 4090
2025-09-19 19:32:13,37,21.62,5,NVIDIA GeForce RTX 4090
2025-09-19 19:32:15,37,21.464,4,NVIDIA GeForce RTX 4090
2025-09-19 19:32:17,37,21.915,3,NVIDIA GeForce RTX 4090
2025-09-19 19:32:19,37,21.973,3,NVIDIA GeForce RTX 4090
2025-09-19 19:32:21,37,21.274,3,NVIDIA GeForce RTX 4090
2025-09-19 19:32:23,37,21.374,3,NVIDIA GeForce RTX 4090
2025-09-19 19:32:25,37,21.992,2,NVIDIA GeForce RTX 4090
2025-09-19 19:32:27,37,21.502,2,NVIDIA GeForce RTX 4090
2025-09-19 19:32:29,37,21.566,3,NVIDIA GeForce RTX 4090
2025-09-19 19:32:31,37,21.249,4,NVIDIA GeForce RTX 4090
2025-09-19 19:32:33,37,21.479,4,NVIDIA GeForce RTX 4090
2025-09-19 19:32:35,37,21.396,3,NVIDIA GeForce RTX 4090
2025-09-19 19:32:37,37,21.651,2,NVIDIA GeForce RTX 4090
2025-09-19 19:32:39,37,21.33,3,NVIDIA GeForce RTX 4090
2025-09-19 19:32:41,37,21.439,3,NVIDIA GeForce RTX 4090
2025-09-19 19:32:43,37,21.622,5,NVIDIA GeForce RTX 4090
2025-09-19 19:32:45,37,21.484,3,NVIDIA GeForce RTX 4090
2025-09-19 19:32:47,37,21.348,4,NVIDIA GeForce RTX 4090
2025-09-19 19:32:49,37,21.025,3,NVIDIA GeForce RTX 4090
2025-09-19 19:32:51,37,21.226,4,NVIDIA GeForce RTX 4090
2025-09-19 19:32:53,37,21.253,3,NVIDIA GeForce RTX 4090
2025-09-19 19:32:55,37,20.862,3,NVIDIA GeForce RTX 4090
2025-09-19 19:32:57,37,21.291,3,NVIDIA GeForce RTX 4090
2025-09-19 19:32:59,37,21.114,3,NVIDIA GeForce RTX 4090
2025-09-19 19:33:01,37,21.217,3,NVIDIA GeForce RTX 4090
2025-09-19 19:33:03,37,21.13,3,NVIDIA GeForce RTX 4090
2025-09-19 19:33:05,37,20.749,3,NVIDIA GeForce RTX 4090
2025-09-19 19:33:07,37,21.081,3,NVIDIA GeForce RTX 4090
2025-09-19 19:33:09,37,21.054,4,NVIDIA GeForce RTX 4090
2025-09-19 19:33:11,37,21.456,4,NVIDIA GeForce RTX 4090
2025-09-19 19:33:13,37,21.435,3,NVIDIA GeForce RTX 4090
2025-09-19 19:33:15,37,20.993,3,NVIDIA GeForce RTX 4090
2025-09-19 19:33:17,37,20.909,3,NVIDIA GeForce RTX 4090
2025-09-19 19:33:19,37,21.186,4,NVIDIA GeForce RTX 4090
2025-09-19 19:33:21,37,21.176,3,NVIDIA GeForce RTX 4090
2025-09-19 19:33:23,37,21.107,4,NVIDIA GeForce RTX 4090
2025-09-19 19:33:25,37,21.311,3,NVIDIA GeForce RTX 4090
2025-09-19 19:33:27,37,21.714,3,NVIDIA GeForce RTX 4090
2025-09-19 19:33:29,37,21.267,3,NVIDIA GeForce RTX 4090
2025-09-19 19:33:31,37,21.086,4,NVIDIA GeForce RTX 4090
2025-09-19 19:33:33,37,21.333,3,NVIDIA GeForce RTX 4090
2025-09-19 19:33:35,37,21.091,2,NVIDIA GeForce RTX 4090
2025-09-19 19:33:37,37,21.092,3,NVIDIA GeForce RTX 4090
2025-09-19 19:33:39,37,20.576,4,NVIDIA GeForce RTX 4090
2025-09-19 19:33:41,37,20.966,3,NVIDIA GeForce RTX 4090
2025-09-19 19:33:43,37,20.753,2,NVIDIA GeForce RTX 4090
2025-09-19 19:33:45,37,21.054,3,NVIDIA GeForce RTX 4090
2025-09-19 19:33:47,37,21.055,3,NVIDIA GeForce RTX 4090
2025-09-19 19:33:49,37,20.994,4,NVIDIA GeForce RTX 4090
2025-09-19 19:33:51,37,20.802,3,NVIDIA GeForce RTX 4090
2025-09-19 19:33:53,37,20.689,3,NVIDIA GeForce RTX 4090
2025-09-19 19:33:55,37,20.975,3,NVIDIA GeForce RTX 4090
2025-09-19 19:33:57,37,20.901,4,NVIDIA GeForce RTX 4090
2025-09-19 19:33:59,37,21.275,4,NVIDIA GeForce RTX 4090
2025-09-19 19:34:01,37,21.332,3,NVIDIA GeForce RTX 4090
2025-09-19 19:34:03,37,21.502,3,NVIDIA GeForce RTX 4090
2025-09-19 19:34:05,37,21.721,2,NVIDIA GeForce RTX 4090
2025-09-19 19:34:07,37,21.765,3,NVIDIA GeForce RTX 4090
2025-09-19 19:34:09,37,21.49,3,NVIDIA GeForce RTX 4090
2025-09-19 19:34:11,37,21.839,4,NVIDIA GeForce RTX 4090
2025-09-19 19:34:13,37,21.013,3,NVIDIA GeForce RTX 4090
2025-09-19 19:34:15,37,21.44,3,NVIDIA GeForce RTX 4090
