Timestamp,GPU TEMP °,Power Consumption W,Utilization %,GPU name
2025-09-19 19:11:30,37,22.072,10,NVIDIA GeForce RTX 4090
2025-09-19 19:11:32,37,21.971,14,NVIDIA GeForce RTX 4090
2025-09-19 19:11:34,37,21.912,18,NVIDIA GeForce RTX 4090
2025-09-19 19:11:36,37,22.159,19,NVIDIA GeForce RTX 4090
2025-09-19 19:11:38,37,22.382,14,NVIDIA GeForce RTX 4090
2025-09-19 19:11:40,37,21.873,16,NVIDIA GeForce RTX 4090
2025-09-19 19:11:42,37,22.0,13,NVIDIA GeForce RTX 4090
2025-09-19 19:11:44,37,22.371,15,NVIDIA GeForce RTX 4090
2025-09-19 19:11:46,37,22.196,22,NVIDIA GeForce RTX 4090
2025-09-19 19:11:48,37,23.069,10,NVIDIA GeForce RTX 4090
2025-09-19 19:11:50,37,22.172,14,NVIDIA GeForce RTX 4090
2025-09-19 19:11:52,37,22.576,15,NVIDIA GeForce RTX 4090
2025-09-19 19:11:54,37,21.726,10,NVIDIA GeForce RTX 4090
2025-09-19 19:11:56,37,21.98,11,NVIDIA GeForce RTX 4090
2025-09-19 19:11:58,37,22.198,11,NVIDIA GeForce RTX 4090
2025-09-19 19:12:00,37,21.607,11,NVIDIA GeForce RTX 4090
2025-09-19 19:12:02,37,23.316,45,NVIDIA GeForce RTX 4090
2025-09-19 19:12:04,37,23.407,20,NVIDIA GeForce RTX 4090
2025-09-19 19:12:06,37,22.787,51,NVIDIA GeForce RTX 4090
2025-09-19 19:12:08,37,23.046,9,NVIDIA GeForce RTX 4090
2025-09-19 19:12:10,37,22.474,10,NVIDIA GeForce RTX 4090
2025-09-19 19:12:12,37,24.362,39,NVIDIA GeForce RTX 4090
2025-09-19 19:12:14,37,22.947,13,NVIDIA GeForce RTX 4090
2025-09-19 19:12:16,37,21.881,10,NVIDIA GeForce RTX 4090
2025-09-19 19:12:18,37,22.781,10,NVIDIA GeForce RTX 4090
2025-09-19 19:12:20,37,22.531,10,NVIDIA GeForce RTX 4090
2025-09-19 19:12:22,37,23.896,27,NVIDIA GeForce RTX 4090
2025-09-19 19:12:24,37,23.557,11,NVIDIA GeForce RTX 4090
2025-09-19 19:12:26,37,22.943,10,NVIDIA GeForce RTX 4090
2025-09-19 19:12:28,37,22.236,8,NVIDIA GeForce RTX 4090
2025-09-19 19:12:30,37,22.182,9,NVIDIA GeForce RTX 4090
2025-09-19 19:12:32,37,22.823,5,NVIDIA GeForce RTX 4090
2025-09-19 19:12:34,37,22.209,3,NVIDIA GeForce RTX 4090
2025-09-19 19:12:36,37,22.195,5,NVIDIA GeForce RTX 4090
2025-09-19 19:12:38,37,21.876,5,NVIDIA GeForce RTX 4090
2025-09-19 19:12:40,37,22.73,49,NVIDIA GeForce RTX 4090
2025-09-19 19:12:43,37,22.514,10,NVIDIA GeForce RTX 4090
2025-09-19 19:12:45,37,22.964,36,NVIDIA GeForce RTX 4090
2025-09-19 19:12:47,37,22.926,32,NVIDIA GeForce RTX 4090
2025-09-19 19:12:49,37,22.417,4,NVIDIA GeForce RTX 4090
2025-09-19 19:12:51,37,22.684,21,NVIDIA GeForce RTX 4090
2025-09-19 19:12:53,37,21.698,4,NVIDIA GeForce RTX 4090
2025-09-19 19:12:55,37,21.323,7,NVIDIA GeForce RTX 4090
2025-09-19 19:12:57,37,23.009,8,NVIDIA GeForce RTX 4090
2025-09-19 19:12:59,37,22.07,6,NVIDIA GeForce RTX 4090
2025-09-19 19:13:01,37,22.266,4,NVIDIA GeForce RTX 4090
2025-09-19 19:13:03,37,23.133,23,NVIDIA GeForce RTX 4090
2025-09-19 19:13:05,37,22.615,38,NVIDIA GeForce RTX 4090
2025-09-19 19:13:07,37,22.874,34,NVIDIA GeForce RTX 4090
2025-09-19 19:13:09,37,22.84,38,NVIDIA GeForce RTX 4090
2025-09-19 19:13:11,37,21.848,3,NVIDIA GeForce RTX 4090
2025-09-19 19:13:13,37,21.239,3,NVIDIA GeForce RTX 4090
2025-09-19 19:13:15,37,20.867,3,NVIDIA GeForce RTX 4090
2025-09-19 19:13:17,37,21.813,3,NVIDIA GeForce RTX 4090
2025-09-19 19:13:19,37,21.691,5,NVIDIA GeForce RTX 4090
2025-09-19 19:13:21,37,22.669,18,NVIDIA GeForce RTX 4090
2025-09-19 19:13:23,37,21.452,10,NVIDIA GeForce RTX 4090
2025-09-19 19:13:25,37,21.795,17,NVIDIA GeForce RTX 4090
2025-09-19 19:13:27,37,21.435,10,NVIDIA GeForce RTX 4090
2025-09-19 19:13:29,37,22.228,40,NVIDIA GeForce RTX 4090
2025-09-19 19:13:31,37,22.291,9,NVIDIA GeForce RTX 4090
2025-09-19 19:13:33,37,21.967,17,NVIDIA GeForce RTX 4090
2025-09-19 19:13:35,37,23.339,11,NVIDIA GeForce RTX 4090
